id,systemId,customerId,customerName,tenantId,entitlementSetId,orderId,lifecycleStatus,businessType,systemRole,solutionArea,subSolutionArea,dataCenterExternal,dataCenterInternal,createdOn,mainUrl
01af34dc-18a1-47da-986a-4e28ea3a86e3,500225034,0000190852,Loves Travel Stops & Country Stores,745136885,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-02-19,
9296e2c2-811a-4d8a-a77b-9b0b8577d7fc,500225034,0000190852,Loves Travel Stops & Country Stores,745136892,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-02-19,
1cef4e29-509c-4574-8f0e-0f783df4d46d,500242619,0000190852,Loves Travel Stops & Country Stores,745137065,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-02-19,
88026a58-2a3a-4b2a-b8fc-2550168dee2e,500242619,0000190852,Loves Travel Stops & Country Stores,745137072,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-02-19,
8fbb344b-f9ad-4ff2-a40f-2ed06f625c79,500221819,0000190852,Loves Travel Stops & Country Stores,745137772,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-02-19,
d2f7db5f-cffd-4364-a33e-8724afcd2bfa,500221819,0000190852,Loves Travel Stops & Country Stores,745137843,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-02-19,
df749a89-8c3a-411b-92d0-83aeda457478,500216356,0000190852,Loves Travel Stops & Country Stores,745186324,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-03-05,
ea4c7fc8-d751-4a64-8fd7-6ebd53575c55,500432797,0000190852,Loves Travel Stops & Country Stores,745226875,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-03-13,
3dd04cc2-267b-45ec-96be-a937c82fc415,500432797,0000190852,Loves Travel Stops & Country Stores,745226876,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-03-13,
9c8c7a06-3a76-4263-a9f5-18ea238bba53,500432797,0000190852,Loves Travel Stops & Country Stores,745226877,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-03-13,
3cfd47e8-e47c-4eae-9fc4-297ae2dc1efd,500432797,0000190852,Loves Travel Stops & Country Stores,745226878,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-03-13,
2a0935a8-ea17-423f-8ae2-e5bc9bac1f4a,500212247,0000190852,Loves Travel Stops & Country Stores,745244725,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-03-17,
b9c09d50-ea04-4ff4-a2c2-e298934cb638,500300938,0000190852,Loves Travel Stops & Country Stores,745374074,,,Deleted,Production Tenant,Production,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-04-24,lovesdataspheredev.us10.hcs.cloud.sap
6dc7af5f-fca5-4342-8de8-3e1a6cab4b6e,500300938,0000190852,Loves Travel Stops & Country Stores,745402306,,,Deleted,Production Tenant,Production,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-05-03,lovesdevdatasphere.us10.hcs.cloud.sap
c44bff70-fb85-4d24-afec-fb2d9495488c,500300938,0000190852,Loves Travel Stops & Country Stores,745418468,,,Live,Production Tenant,Production,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-05-08,loves-qas.us10.hcs.cloud.sap
8e088466-2c09-4aec-8113-6c469976b86c,500300938,0000190852,Loves Travel Stops & Country Stores,745418470,,,Live,Production Tenant,Production,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-05-08,loves-dev.us10.hcs.cloud.sap
d6454d82-3377-4690-8cd5-4de83334262b,500300938,0000190852,Loves Travel Stops & Country Stores,745554921,,,Live,Production Tenant,Production,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-06-17,loves-prod.us10.hcs.cloud.sap
975483d2-ee22-4470-8169-a3b31ff8823e,500374069,0000190852,Loves Travel Stops & Country Stores,745773088,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-08-22,
6d96b8f4-fcfe-414c-b400-5e1b7094b0ce,500374069,0000190852,Loves Travel Stops & Country Stores,745862545,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-09-18,
62099972-20af-42c8-8134-1d78c6f6b750,500374069,0000190852,Loves Travel Stops & Country Stores,745862546,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-09-18,
b716d44c-8f1d-47e5-8735-13eaa98afac6,500374069,0000190852,Loves Travel Stops & Country Stores,745888555,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-09-25,
a10ab7af-ef14-4973-84d6-0c63ec7dadce,500374069,0000190852,Loves Travel Stops & Country Stores,745911574,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-10-02,
0c314e76-8199-4ddd-849b-899000e0ef28,500432797,0000190852,Loves Travel Stops & Country Stores,745988150,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-10-24,
55c86e5c-528c-4a60-91f4-a3c3dc7e0e83,500432797,0000190852,Loves Travel Stops & Country Stores,745988151,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-10-24,
292bfda5-943e-440f-b1a3-7a84cebaa10c,500190339,0000190852,Loves Travel Stops & Country Stores,746087858,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-11-20,lovestravelsstopsandcountrystoresinc-sapjoule-qa-oxgsv38n.dt.launchpad.cfapps.us10.hana.ondemand.com
d64b8ff1-8bb6-4004-8966-5cf82319bacf,500372787,0000190852,Loves Travel Stops & Country Stores,746088296,,,Live,Production Tenant,Production,Data & AI,Artificial Intelligence,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-11-20,lovestravelsstopsandcountrystoresinc-sapjoule-qa-oxgsv38n.us10.sapdas.cloud.sap
ce2cb4b3-cff9-4773-833f-7a8ce9c0772a,500190339,0000190852,Loves Travel Stops & Country Stores,746204648,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2025-12-22,lovestravelsstopsandcountrystoresinc-sapjoule-prod-6lship4y.dt.launchpad.cfapps.us10.hana.ondemand.com
335b2829-149b-42f9-9d4b-bb57905e1720,500251689,0000190852,Loves Travel Stops & Country Stores,746251649,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-01-09,
417f4099-eca6-49e2-abfe-12c08ae218dd,500251689,0000190852,Loves Travel Stops & Country Stores,746251653,,,Live,Test Tenant,Test,Business Technology Platform,SAP Integration Suite,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-01-09,
ab632af0-8020-4749-8fb5-0509ffff3966,500372787,0000190852,Loves Travel Stops & Country Stores,746330397,,,Live,Production Tenant,Production,Data & AI,Artificial Intelligence,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-01-29,lovestravelsstopsandcountrystoresinc-sapjoule-prod-6lship4y.us10.sapdas.cloud.sap
e28a8c5a-9c0f-47f0-b376-77f82fa24ec8,500242619,0000190852,Loves Travel Stops & Country Stores,746437016,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-02-24,
a9c9a8c3-1586-4ea9-a28e-fdd94e901427,500221819,0000190852,Loves Travel Stops & Country Stores,746437258,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-02-24,
e98e8092-419a-4d99-87d9-f4e493f4a232,500225034,0000190852,Loves Travel Stops & Country Stores,746438099,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-02-24,
8aaaa1de-71ca-42d8-9922-4758f663a922,500374069,0000190852,Loves Travel Stops & Country Stores,746583310,,,Deleted,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-03-21,
4ce04c5a-6426-4cc4-8d4f-bbda5587967e,500242619,0000190852,Loves Travel Stops & Country Stores,746589994,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-03-24,
521c844e-8a67-4a83-891d-dc0c4b27d99d,500221819,0000190852,Loves Travel Stops & Country Stores,746590145,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-03-24,
f5452bf3-95a0-44a6-a1b4-431175768510,500225034,0000190852,Loves Travel Stops & Country Stores,746591120,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-03-24,
54e6d297-77c9-4ab0-b19e-c9097e0b2cdd,500374069,0000190852,Loves Travel Stops & Country Stores,746636761,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-02,
b998b739-6212-450d-9fc0-64fb1e1d9c14,500374069,0000190852,Loves Travel Stops & Country Stores,746636763,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-02,
48bd02bc-5367-403b-a8b2-0102101b3329,500242619,0000190852,Loves Travel Stops & Country Stores,746644794,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
b47291c0-8e8c-4ff6-8396-4f00f796dc05,500242619,0000190852,Loves Travel Stops & Country Stores,746644818,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
7efc6a0b-ba22-4aa1-ab19-77f2b10d5b22,500242619,0000190852,Loves Travel Stops & Country Stores,746644821,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
0dfae2aa-4ee7-4c1b-8f4a-323ff7bec2d1,500221819,0000190852,Loves Travel Stops & Country Stores,746645055,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
a4b64bee-ab30-4dfa-a159-7fb8b4f7bdfb,500221819,0000190852,Loves Travel Stops & Country Stores,746645171,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
9eb7dc38-f2ed-46b3-80d6-255810f2543f,500374069,0000190852,Loves Travel Stops & Country Stores,746645594,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
05c21ceb-ab27-4152-b6a2-60393b81c19e,500374069,0000190852,Loves Travel Stops & Country Stores,746645595,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
905e47e6-6598-4611-97b4-4c82834c0f41,500225034,0000190852,Loves Travel Stops & Country Stores,746645654,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
69c68396-d3b7-41e9-9764-7475d8d69885,500225034,0000190852,Loves Travel Stops & Country Stores,746645697,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
569e6498-24b1-4d0d-ad93-5d76676f6a80,500225034,0000190852,Loves Travel Stops & Country Stores,746645699,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2026-04-04,
5fcc06b6-2a41-4748-a3ef-cd2382bbe106,500543444,0000190852,Loves Travel Stops & Country Stores,743464518,179008409,504012334,Live,Production Tenant,Production,Other,Training and Adoption,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2025-10-06,loves.enable-now.cloud.sap
4f1363b9-069d-4094-928f-c73a840ae05d,500221002,0000190852,Loves Travel Stops & Country Stores,745037111,179045129,506043214,Live,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2025-01-01,cockpit.btp.cloud.sap/cockpit/#/globalaccountfba0d1e-126d-4c9f-b7d8-26ff4790eb57
14df9bc0-d7a0-4952-aa09-4ef7c51d95bc,500221002,0000190852,Loves Travel Stops & Country Stores,746287646,,,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2026-01-01,cockpit.btp.cloud.sap/cockpit/#/globalaccount/c537ec07-5bb0-479c-87c9-ab93895ec028
2c425a6e-18fc-4984-a16b-6f5ef07c66bc,500296745,0000190852,Loves Travel Stops & Country Stores,740214363,,,Deleted,Development Tenant,Development,Business Technology Platform,BTP Other,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-10-16,https://jam8.sapjam.com/c/LovesDev.cubetree.biz/auth/status
6b91655e-b93e-4e8b-af72-71a1b8a1ffbf,500296394,0000190852,Loves Travel Stops & Country Stores,740074198,179045129,506043166,Live,Production Tenant,Production,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2013-05-16,performancemanager8.successfactors.com/login?company=Loves
aa840d0d-2c66-4e57-870b-65ffcfc22dc5,500296394,0000190852,Loves Travel Stops & Country Stores,740074199,,,Deleted,Test Tenant,Test,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2013-05-16,performancemanager8.successfactors.com/login?company=LovesTest
0b9f3375-2f0b-4357-91e9-c6d540dfd9be,500297649,0000190852,Loves Travel Stops & Country Stores,740076871,179045129,240157865,Deleted,Sandbox Tenant,Reference,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2013-05-17,performancemanager4.successfactors.com/login?company=1059310S
656a2388-58d8-4bb7-86df-112bcbe68f5b,500296394,0000190852,Loves Travel Stops & Country Stores,740116937,179045129,240157865,Deleted,Development Tenant,Development,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-02-05,performancemanager8.successfactors.com/login?company=C0000190852D
9eed731f-a8c1-4c7c-a1db-ec8135518506,500295117,0000190852,Loves Travel Stops & Country Stores,740117008,179045129,506043237,Live,Customer Test Tenant @ Preview,Test,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-11-13,hcm8preview.sapsf.com/login?company=LovesQA
9b4ac1a1-7a03-44df-bfb2-4e5d84d7e386,500296394,0000190852,Loves Travel Stops & Country Stores,740117025,179045129,240409268,Live,Development Tenant,Development,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-02-05,performancemanager8.successfactors.com/login?company=LovesTest2
18536794-7c53-44d2-800a-52b0bf1358ec,500296394,0000190852,Loves Travel Stops & Country Stores,740117030,179045129,240325267,Live,Sandbox Tenant,Reference,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-02-05,performancemanager8.successfactors.com/login?company=LovesRepTest2
5220ab54-a1e9-411e-9983-75f48d0f9827,500297649,0000190852,Loves Travel Stops & Country Stores,740117434,,,Deleted,Test Tenant,Test,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-02-07,performancemanager4.successfactors.com/login?company=LovesTest1
d179ae71-333b-4225-b33a-abdd1c1e8e44,500285426,0000190852,Loves Travel Stops & Country Stores,740161213,179045129,506043097,Live,Test Tenant,Test,Human Capital Management,Learning and Talent,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-07-07,loves-stage.plateau.com/learning/admin/login.jsp
4dbca779-659c-48e6-8156-05c0132e8963,500297871,0000190852,Loves Travel Stops & Country Stores,740163612,179045129,240325267,Live,Production Tenant,Production,Human Capital Management,Learning and Talent,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-08-06,loves.plateau.com/learning/admin/login.jsp
6d180fa8-fac4-4db1-940c-2dd8c579d29b,500297649,0000190852,Loves Travel Stops & Country Stores,740164542,179045129,240325267,Deleted,Sandbox Tenant,Reference,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2014-09-04,performancemanager4.successfactors.com/login?company=LovesRepTest
32a61e64-9bee-4f1b-a6c0-0093f8e3455f,500296538,0000190852,Loves Travel Stops & Country Stores,740184152,179045129,240492200,Live,Production Tenant,Production,Human Capital Management,Learning and Talent,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-03-23,
1232ee73-52d0-4092-b2ab-9ce28f6200c6,500418749,0000190852,Loves Travel Stops & Country Stores,740197620,179045129,506043113,Live,Production Tenant,Production,Human Capital Management,Learning and Talent,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-06-01,employment.loves.com
7359def5-e595-48f0-9501-6a262e535f2c,500016562,0000190852,Loves Travel Stops & Country Stores,740198360,179045129,506043177,Deleted,Production Tenant,Production,Human Capital Management,Core HR and Payroll private,Germany: Frankfurt,"Frankfurt 3 (CCEE eu-de-2a, CCS4 CCloud22, GCID Region EMEA, HCM 26 + 33, IMS EU1)",2015-06-04,
a2d2d54b-bc08-4ba8-9d45-7394f1eb5bf0,500296745,0000190852,Loves Travel Stops & Country Stores,740198365,,,Deleted,Development Tenant,Development,Business Technology Platform,BTP Other,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-06-04,https://jam8.sapjam.com/c/C0000190852D.cubetree.biz/auth/status
99e9c770-2e7c-4c42-af3a-cf43765a5b84,500296538,0000190852,Loves Travel Stops & Country Stores,740198369,179045129,506043141,Live,Production Tenant,Production,Human Capital Management,Learning and Talent,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-06-04,
9f0e4d16-b8b9-4b14-9b26-b826927dd9f3,500296745,0000190852,Loves Travel Stops & Country Stores,740198391,179045129,506043171,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2015-06-05,https://jam8.sapjam.com/c/Loves.cubetree.biz/auth/status
6047facf-6a78-401e-b643-8f677bd0eaf7,500047216,0000190852,Loves Travel Stops & Country Stores,740198458,179045129,240157865,Deleted,Production Tenant,Production,Human Capital Management,Learning and Talent,Germany: St. Leon-Rot,"Rot 1 (CCEE eu-de-1a, CCIE eu-de-100 + eu-de-200, CCS4 CCloud01, GCID Region EMEA, HCM 12 + 13 + 25, IMS EU1)",2015-06-09,
